,RA_DBTP,DEC_DBTP,ID_B,RA_B,DEC_B,F775W_B,F775W_GALFIT_B,Re_B,nSer_B,Morph_B,ba_B,B_B,sigma_B,r_i_B,e_r_i_B,i_z_B,e_i_z_B,r_z_B,e_r_z_B,nm_col_T,ID_T,RA_T,DEC_T,zmag_T,VRc_T,Rci_T,i_z_T,zph_T,zsp_T,Zspmin_T,zpsmax_T,zconf_T,ID_P,RA_P,DEC_P,zmag_auto_P,zmag_col_P,Ks_col_P,z50_P,z025_z_P,z975_P,zspec_P,lmass_P,density_P,ID_D,RA_D,DEC_D,Z_D,EL_D,TYPE_D,AUTO_R_D,ERR_AUTO_R_D,AP_R_D,ERR_AP_R_D,AUTO_I_D,ERR_AUTO_I_D,AP_I_D,ERR_AP_I_D,AUTO_Z_D,ERR_AUTO_Z_D,AP_Z_D,ERR_AP_Z_D,AUTO_J_D,ERR_AUTO_J_D,AP_J_D,ERR_AP_J_D,AUTO_KS_D,ERR_AUTO_KS_D,AP_KS_D,ERR_AP_KS_D,STEL_MASS_D,U,U_err,NUV,V_P,R_P,i_P,z_P,err_V_P,err_R_P,err_i_P,err_z_P
88,28.19088,-13.94592,3956.0,28.19088,-13.94592,21.94,21.92,0.46,3.64,-5.0,0.91,0.043,0.209,1.252,0.017,0.707,0.023,1.959,0.012,,,,,,,,,,,,,,G063719,28.190859,-13.94591,21.3164,21.4338,18.3107,0.8344,0.8265,0.8481,0.83880001,11.1156,127.602,1386,28.190879,-13.945919,0.8388,0.0,-5.0,23.358,0.015,23.553,0.011,22.129,0.006,22.333,0.004,21.445,0.006,21.642,0.004,21.031,0.062,21.007,0.07,20.179,0.053,20.154,0.059,87000000000.0,26.8525,1.1021,27.164019,-7.8619,26.6081,99.0,21.3178,0.0889,0.0574,99.0,0.0067
89,28.17912,-13.9595,6259.0,28.17912,-13.9595,21.26,21.25,0.65,4.0,-5.0,0.71,0.086,0.239,1.303,0.009,0.738,0.005,2.041,0.01,,,,,,,,,,,,,,G061131,28.179105,-13.959533,20.6291,20.8494,17.5825,0.8243,0.8119,0.8387,0.83179998,11.2475,83.0759,1442,28.17912,-13.959504,0.8318,0.0,-5.0,22.688,0.008,23.055,0.005,21.424,0.003,21.776,0.002,20.693,0.003,21.055,0.002,20.193,0.042,20.345,0.051,19.358,0.036,19.503,0.044,2.1e+11,26.4158,0.6666,,-9.3455,23.7339,24.9613,20.6007,0.032,0.0088,0.051,0.0048
90,28.18377,-13.9557,5529.0,28.18377,-13.9557,22.52,22.74,0.25,2.03,1.0,0.48,0.055,0.282,1.294,0.018,0.728,0.012,2.021,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.2756,24.7228,27.313,21.5179,0.3016,0.0166,0.1236,0.0099
91,28.17909,-13.95723,5897.0,28.17909,-13.95723,22.87,22.81,0.43,4.0,-3.0,0.81,0.19,0.276,1.111,0.023,0.658,0.013,1.769,0.025,,,,,,,,,,,,,,G061338,28.179024,-13.957234,21.8173,21.9856,19.08,0.8982,0.8012,0.924,0.8452,10.4105,6.77179,1454,28.179089,-13.957226,0.8452,0.0,-3.0,24.242,0.013,24.217,0.012,23.235,0.006,23.209,0.006,22.608,0.006,22.578,0.006,22.462,0.127,22.251,0.135,21.707,0.111,21.497,0.117,18000000000.0,,,,-10.023,20.1532,25.8514,21.882,0.02,0.0011,0.0812,0.0105
92,28.1817,-13.9565,5731.0,28.1817,-13.9565,22.96,22.9,0.28,4.0,-5.0,0.82,0.043,0.317,1.274,0.019,0.737,0.013,2.011,0.019,,,,,,,,,,,,,,G061873,28.181687,-13.956535,21.6302,22.0148,18.8704,0.8359,0.8262,0.8468,0.83170003,11.0095,688.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.8733,27.7066,25.497,21.6333,0.085,0.2054,0.057,0.0098
93,28.18067,-13.95721,5819.0,28.18067,-13.95721,21.94,21.81,0.47,3.99,-4.0,0.78,0.072,0.305,1.287,0.011,0.748,0.006,2.036,0.008,,,,,,,,,,,,,,G061582,28.180658,-13.957236,21.0647,21.2658,17.9021,0.8203,0.8132,0.8275,0.83649999,11.0895,281.011,1465,28.180666,-13.957206,0.8365,0.0,-4.0,23.311,0.011,23.462,0.007,22.06,0.004,22.204,0.003,21.309,0.004,21.461,0.002,20.759,0.056,20.747,0.063,19.901,0.048,19.867,0.053,1.4e+11,26.4803,0.6929,-99.0,-6.9411,26.057,26.3532,21.0746,0.2211,0.0535,0.202,0.0059
94,28.18244,-13.95518,5495.0,28.18244,-13.95518,20.66,20.86,1.23,4.0,-5.0,0.88,0.053,0.319,1.214,0.008,0.679,0.013,1.894,0.008,,,,,,,,,,,,,,G062530,28.182865,-13.955433,20.0874,20.4028,17.2415,0.8405,0.8295,0.8492,0.84119999,11.4444,761.555,1467,28.182882,-13.955426,0.8412,0.0,-5.0,22.271,0.005,22.725,0.004,21.093,0.002,21.535,0.002,20.388,0.002,20.839,0.001,19.918,0.039,20.086,0.047,19.147,0.034,19.312,0.041,2.1e+11,25.5356,0.4601,-99.0,-15.3476,25.0388,22.4285,20.0296,0.0006,0.034,0.0076,0.0032
95,28.18288,-13.95543,5417.0,28.18288,-13.95543,20.83,20.99,0.65,4.0,-5.0,0.93,0.073,0.309,1.231,0.008,0.694,0.008,1.925,0.006,,,,,,,,,,,,,,G062530,28.182865,-13.955433,20.0874,20.4028,17.2415,0.8405,0.8295,0.8492,0.84119999,11.4444,761.555,1467,28.182882,-13.955426,0.8412,0.0,-5.0,22.271,0.005,22.725,0.004,21.093,0.002,21.535,0.002,20.388,0.002,20.839,0.001,19.918,0.039,20.086,0.047,19.147,0.034,19.312,0.041,2.1e+11,25.5356,0.4601,-99.0,-6.8351,26.0413,25.8546,20.1742,0.228,0.0548,0.0602,0.0032
96,28.20945,-13.95258,7067.0,28.20945,-13.95258,22.38,22.39,0.44,2.03,0.0,0.78,0.314,-0.03,0.945,0.029,0.449,0.019,1.394,0.027,,,,,,,,,,,,,,G062342,28.209394,-13.952628,21.9718,22.0417,19.0857,0.8122,0.7976,0.8293,0.83827001,10.3205,14.6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4889,0.3178,25.3601,-7.5659,24.1558,24.8182,21.9676,0.1172,0.0112,0.0352,0.0105
97,28.14386,-13.97821,499.0,28.14386,-13.97821,22.22,22.1,0.6,4.0,-1.0,0.45,0.281,0.019,1.249,0.025,0.668,0.015,1.918,0.021,,,,,,,,,,,,,,G057342,28.143934,-13.978246,21.6695,21.7568,18.3689,0.7849,0.7757,0.7961,0.82999998,10.7475,5.32226,1496,28.143862,-13.978206,0.83,0.0,-1.0,23.593,0.022,23.734,0.018,22.395,0.009,22.528,0.007,21.789,0.009,21.905,0.007,21.242,0.069,21.037,0.072,20.28,0.056,20.101,0.058,79000000000.0,26.176,0.6184,-99.0,-8.202,25.3858,26.1301,21.7038,0.0816,0.0314,0.084,0.0081
98,28.21236,-13.95833,10259.0,28.21236,-13.95833,22.49,22.55,0.28,2.86,1.0,0.43,0.09,0.046,1.295,0.03,0.739,0.022,2.034,0.03,3.0,F1-4b,28.2123333333,-13.9583611111,21.78,1.03,1.01,0.72,0.88,0.8455,0.8448,0.8462,0.0,G061274,28.212322,-13.95835,21.8907,21.9549,18.8769,0.8328,0.8165,0.8597,0.84549999,10.4506,51.9555,1499,28.212358,-13.958334,0.8462,0.0,1.0,23.799,0.017,23.726,0.017,22.687,0.007,22.639,0.008,22.036,0.007,21.983,0.007,22.119,0.103,21.445,0.086,21.229,0.086,20.603,0.073,18000000000.0,25.9098,0.7061,-99.0,-6.6245,24.0023,24.5172,21.8251,0.3655,0.0104,0.0298,0.0094
99,28.21311,-13.95762,10164.0,28.21311,-13.95762,20.98,21.07,0.55,4.0,1.0,0.83,0.126,0.039,1.167,0.017,0.684,0.01,1.851,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,1500,28.213113,-13.957621,0.8477,0.0,1.0,22.303,0.012,22.663,0.007,21.142,0.005,21.534,0.003,20.494,0.005,20.872,0.003,20.074,0.04,20.274,0.05,19.353,0.036,19.521,0.044,1.5e+11,24.5087,0.3316,25.624799,-8.1327,26.8019,24.9979,20.3689,0.0821,0.0851,0.0543,0.0039
100,28.21666,-13.97074,3940.0,28.21666,-13.97074,21.09,21.58,0.49,1.53,-1.0,0.5,0.138,0.102,1.278,0.02,0.691,0.01,1.97,0.012,,,,,,,,,,,,,,G058984,28.216614,-13.970779,20.5417,20.7106,17.4621,0.8218,0.8115,0.8319,0.84729999,11.4074,246.408,1501,28.21666,-13.970745,0.8473,0.0,-1.0,22.475,0.013,22.852,0.008,21.27,0.005,21.68,0.003,20.603,0.005,21.011,0.003,20.112,0.041,20.312,0.051,19.244,0.034,19.444,0.043,1.9e+11,25.6382,1.055,25.928014,-9.1957,24.8092,25.4983,20.5274,0.0307,0.0233,0.0453,0.0038
101,28.1893,-13.9296,9877.0,28.1893,-13.9296,21.86,21.68,0.69,4.0,-4.0,0.69,0.248,0.014,1.302,0.021,0.654,0.01,1.956,0.013,,,,,,,,,,,,,,G066784,28.189288,-13.929587,21.3816,21.4445,18.2457,0.8103,0.8044,0.8185,0.829,10.8722,30.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.7957,22.6085,25.683,21.3779,0.017,0.0061,0.082,0.0065
102,28.18366,-14.01098,900.0,28.18366,-14.01098,22.4,22.54,0.56,0.98,3.0,0.83,0.214,-0.025,0.801,0.03,0.353,0.022,1.154,0.03,,,,,,,,,,,,,,G051303,28.183652,-14.011002,22.3586,22.3919,99.0,0.8578,0.8418,0.8701,0.84130001,9.85838,7.11731,1532,28.183664,-14.01098,0.8413,1.0,3.0,23.368,0.022,23.643,0.016,22.61,0.013,22.868,0.009,22.275,0.017,22.536,0.012,24.009,0.0,24.44,0.0,21.313,0.0,21.759,0.0,,24.2612,0.2168,24.989093,-7.9167,25.711,24.2807,22.3473,0.0606,0.0284,0.0392,0.0132
103,28.12863,-13.96233,607.0,28.12863,-13.96233,23.39,23.3,0.51,2.75,-4.0,0.63,0.333,-0.022,1.161,0.039,0.35,0.033,1.512,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,3013,28.128627,-13.962331,0.8224,1.0,-4.0,24.823,0.064,24.869,0.051,23.553,0.024,23.687,0.021,23.231,0.03,23.339,0.026,13.274,0.0,13.05,0.0,12.764,0.0,12.555,0.0,,26.1163,0.5462,27.765453,-9.8617,26.8484,22.2115,23.2175,0.0218,0.0844,0.0057,0.0295
104,28.12637,-13.95348,50876.0,28.12637,-13.95348,21.14,20.95,1.14,1.7,6.0,0.83,0.685,0.058,0.727,0.017,0.283,0.01,1.01,0.01,,,,,,,,,,,,,,G062395,28.126429,-13.953516,21.0343,21.1988,18.6176,0.8521,0.8183,0.8975,0.84740001,10.2926,3.28365,3014,28.126345,-13.953463,0.8474,1.0,6.0,22.098,0.01,22.788,0.008,21.363,0.006,21.991,0.005,21.103,0.008,21.7,0.006,11.849,0.0,13.05,0.0,11.339,0.0,12.555,0.0,,22.6974,0.1046,23.51116,-9.4489,25.7881,25.0933,20.9727,0.026,0.0304,0.078,0.0057
105,28.23196,-13.94731,8227.0,28.23196,-13.94731,21.88,22.04,0.32,4.0,-4.0,0.69,0.071,0.073,1.255,0.025,0.749,0.015,2.003,0.02,,,,,,,,,,,,,,G063513,28.23194,-13.947272,21.0758,21.3239,18.1614,0.8564,0.8405,0.8736,0.84608001,10.9143,5.48669,3015,28.231959,-13.947306,0.8457,0.0,-4.0,23.205,0.019,23.444,0.013,22.016,0.008,22.243,0.005,21.293,0.007,21.512,0.005,98.986,,98.732,,98.991,,98.752,,,,,,-8.9501,25.8333,26.1131,21.0589,0.0394,0.046,0.1212,0.007
106,28.16858,-13.97001,2623.0,28.16858,-13.97001,22.54,22.56,0.38,2.48,-1.0,0.32,0.187,0.136,1.286,0.048,0.703,0.021,1.989,0.027,,,,,,,,,,,,,,G059080,28.168584,-13.97004,21.9157,21.955,18.7949,0.841,0.8247,0.8549,0.83060002,10.4496,132.972,477,28.168582,-13.970008,0.8306,0.0,3.0,23.912,0.018,24.002,0.018,22.714,0.007,22.773,0.007,22.014,0.006,22.056,0.007,21.875,0.092,21.404,0.084,21.069,0.081,20.632,0.075,33000000000.0,26.2143,0.5609,27.386816,-7.7371,25.6435,25.9982,21.8934,0.0971,0.0285,0.1585,0.0091
107,28.201341,-14.006156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26b,28.201341,-14.006156,0.8372,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,23.7562,0.2206,25.023011,-7.767,23.7176,26.4229,22.2743,0.0902,0.0078,0.0814,0.0112
108,28.181775,-14.005747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,28.181775,-14.005747,0.8323,1.0,0.0,25.106,0.053,25.027,0.058,24.017,0.023,23.941,0.025,23.6,0.027,23.552,0.03,98.986,,22.555,0.228,21.707,0.104,22.047,0.259,14000000000.0,25.685,0.4225,27.644142,-11.2961,27.3411,25.4732,23.431,0.0072,0.1266,0.0731,0.0274
109,28.154575,-14.00196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G053023,28.154622,-14.002034,21.8881,21.9714,19.4918,0.8451,0.8309,0.8599,0.83899999,9.87024,4.70077,67,28.154575,-14.00196,0.839,1.0,,,,,,,,,,,,,,,,,,,,,,,23.3409,0.1388,23.801348,-8.5199,26.5234,25.5908,21.9202,0.1248,0.0467,0.0545,0.0101
110,28.184613,-14.0017,,,,,,,,,,,,,,,,,,62.0,F3-11,28.1845833333,-14.0017277778,21.64,1.27,1.14,0.78,0.87,0.842,0.8417,0.8423,1.0,,,,,,,,,,,,,81,28.184613,-14.0017,0.8433,0.0,-5.0,23.724,0.016,23.679,0.017,22.475,0.006,22.43,0.006,21.766,0.006,21.716,0.006,21.697,0.086,21.184,0.078,20.738,0.068,20.247,0.061,24000000000.0,26.6702,0.7587,27.032904,-7.5295,25.3364,25.3217,21.6961,0.0854,0.0251,0.0457,0.0071
111,28.220741,-13.997623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,28.220741,-13.997623,0.8376,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,23.4059,0.1928,24.290765,-8.2741,26.1024,24.6723,22.3829,0.0394,0.0607,0.0422,0.013
112,28.146816,-13.996284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G054033,28.146859,-13.996327,21.7249,21.7642,19.299,0.8417,0.831,0.8529,0.84420002,9.94912,5.42001,144,28.146816,-13.996284,0.8442,1.0,,,,,,,,,,,,,,,,,,,,,,,23.4068,0.1434,24.11924,-9.4214,26.4179,25.8094,21.6658,0.0208,0.0573,0.0912,0.0082
113,28.188013,-13.997797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,28.188013,-13.997797,0.851,1.0,0.0,24.622,0.041,24.686,0.042,24.465,0.042,24.484,0.042,24.493,0.075,24.45,0.07,25.038,0.575,25.769,1.573,23.333,0.233,23.113,0.284,220000000.0,25.6589,0.4299,26.067828,-9.6472,26.843,26.9996,23.439,0.0183,0.1024,0.188,0.0564
114,28.145306,-13.996014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G053926,28.145354,-13.996073,23.0703,23.0572,21.2876,0.8441,0.8065,0.8822,0.84469998,9.25847,5.97124,161,28.145306,-13.996014,0.8447,1.0,,,,,,,,,,,,,,,,,,,,,,,24.2604,0.2128,24.901029,-9.1613,25.4824,23.0868,23.0539,0.0356,0.0312,0.0111,0.0199
115,28.178413,-13.993956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,28.178413,-13.993956,0.8285,1.0,1.0,24.505,0.052,24.781,0.047,23.529,0.025,23.71,0.021,23.102,0.029,23.227,0.023,22.593,0.134,22.395,0.137,21.524,0.099,21.444,0.108,20000000000.0,27.3678,1.1875,,-7.8647,24.4625,26.0502,22.7163,0.0519,0.0176,0.0768,0.0254
116,28.146166,-13.994714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,28.146166,-13.994714,0.8397,1.0,,,,,,,,,,,,,,,,,,,,,,,24.963,0.2962,25.656921,-6.2997,24.8779,23.83,23.8579,0.3207,0.0327,0.0161,0.037
117,28.195758,-13.983689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,28.195758,-13.983689,0.8403,0.0,3.0,24.603,0.053,24.698,0.043,23.539,0.023,23.623,0.019,22.848,0.021,22.966,0.018,22.653,0.136,22.415,0.138,22.1,0.132,21.876,0.135,12000000000.0,,,,-11.1749,21.8855,24.3142,22.9035,0.0093,0.0022,0.0579,0.0182
118,28.1534,-13.974197,,,,,,,,,,,,,,,,,,17.0,F1-27,28.153375,-13.9742277778,21.91,1.21,1.08,0.69,0.85,0.8407,0.8398,0.8414,0.0,G058050,28.153454,-13.974244,21.9398,21.9741,18.7598,0.8236,0.8087,0.8379,0.84069997,10.6737,27.1488,436,28.1534,-13.974197,0.837,0.0,-4.0,23.822,0.015,23.846,0.014,22.626,0.006,22.641,0.006,21.993,0.006,21.998,0.005,21.808,0.09,21.43,0.086,21.092,0.082,20.74,0.079,20000000000.0,,,,-7.7757,21.2644,22.5097,21.9632,0.0875,0.002,0.0054,0.0089
119,28.166042,-13.971456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,28.166042,-13.971456,0.8235,0.0,-5.0,24.315,0.024,24.379,0.022,23.206,0.011,23.228,0.009,22.579,0.01,22.601,0.009,22.377,0.113,22.066,0.111,21.676,0.105,21.36,0.102,17000000000.0,27.4099,1.0037,,-9.6084,27.4452,24.5668,22.5419,0.0222,0.1504,0.027,0.0152
120,28.204642,-13.967442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,28.204642,-13.967442,0.8489,1.0,6.0,22.81,0.013,23.149,0.008,22.252,0.009,22.617,0.006,22.132,0.014,22.445,0.009,21.829,0.092,21.958,0.11,21.545,0.105,21.613,0.117,9100000000.0,23.2882,0.1793,23.97453,-7.7347,25.1349,26.1407,21.9508,0.0898,0.0306,0.0718,0.0132
121,28.151429,-13.947694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682,28.151429,-13.947694,0.8297,0.0,0.0,25.097,0.054,25.011,0.057,23.98,0.023,23.91,0.025,23.443,0.024,23.383,0.026,23.393,0.178,22.814,0.153,22.848,0.172,22.104,0.139,4800000000.0,,,,99.0,25.5755,26.4114,23.4199,99.0,0.0633,0.096,0.0238
122,28.145396,-13.952733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735,28.145396,-13.952733,0.8311,1.0,1.0,24.884,0.042,24.812,0.047,24.012,0.023,23.947,0.025,23.63,0.028,23.565,0.031,23.655,0.214,23.078,0.192,22.811,0.177,22.238,0.157,4100000000.0,26.4805,0.6138,26.533253,-8.4339,28.4496,25.1602,23.5838,0.0406,0.4651,0.0537,0.0306
123,28.209196,-13.961019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G060607,28.209155,-13.96105,22.3837,22.371,19.3981,0.8597,0.8511,0.8684,0.84689999,10.2773,22.6428,811,28.209196,-13.961019,0.8476,1.0,0.0,23.814,0.021,23.804,0.019,22.824,0.01,22.824,0.009,22.402,0.012,22.393,0.011,22.108,0.102,21.765,0.099,21.306,0.089,20.984,0.087,17000000000.0,25.7203,0.5637,27.05912,-9.2287,25.9239,25.1439,22.3838,0.0249,0.0318,0.0488,0.0115
124,28.156646,-13.908369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,28.156646,-13.908369,0.8402,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,-13.8401,24.0911,27.7096,21.1645,0.0015,0.0149,0.2971,0.0062
125,28.181158,-13.911667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G070120,28.181158,-13.91165,21.8517,21.8577,18.7001,0.7997,0.783,0.8176,0.8312,10.4035,32.6663,928,28.181158,-13.911667,0.8319,0.0,-1.0,23.657,0.018,23.694,0.017,22.468,0.007,22.507,0.007,21.839,0.007,21.869,0.007,98.986,,98.732,,20.836,0.072,20.43,0.068,41000000000.0,,,,-9.5125,27.7814,24.9055,21.8415,0.0237,0.2241,0.036,0.008
126,28.165792,-13.922325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067,28.165792,-13.922325,0.8312,0.0,-4.0,24.838,0.044,24.762,0.046,23.729,0.019,23.655,0.02,23.205,0.02,23.123,0.021,23.339,0.181,22.674,0.153,22.36,0.145,21.806,0.128,6100000000.0,25.9647,0.6785,-99.0,-7.9936,26.4435,26.7146,23.0038,0.0507,0.0569,0.15,0.0221
127,28.185017,-13.924292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,28.185017,-13.924292,0.8342,0.0,1.0,24.39,0.035,24.356,0.032,23.247,0.015,23.247,0.014,22.688,0.015,22.707,0.015,22.687,0.134,22.236,0.124,22.094,0.128,21.613,0.117,9600000000.0,,,,-7.556,25.0466,24.2693,22.7058,0.1971,0.0336,0.03,0.0142
128,28.148567,-13.929303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,28.148567,-13.929303,0.8666,1.0,1.0,24.424,0.034,24.476,0.025,23.66,0.02,23.792,0.016,23.368,0.027,23.512,0.021,23.674,0.214,23.463,0.219,24.114,0.492,23.828,0.445,2100000000.0,24.9178,0.4145,25.554897,-6.2444,25.0087,25.0687,23.6128,0.226,0.0354,0.0424,0.0332
129,28.171437,-13.927847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132,28.171437,-13.927847,0.8259,0.0,-2.0,23.823,0.02,23.812,0.019,22.77,0.009,22.751,0.009,22.172,0.009,22.147,0.009,21.916,0.094,21.509,0.088,20.973,0.076,20.58,0.072,27000000000.0,25.4159,0.5191,25.47965,-7.8316,24.3944,24.3669,22.0657,0.0563,0.0188,0.0265,0.01
130,28.1763,-13.933547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G065967,28.176309,-13.933534,21.925,21.9778,18.7938,0.7954,0.7751,0.824,0.84170002,10.6828,62.0936,1204,28.1763,-13.933547,0.8416,0.0,3.0,23.756,0.027,23.832,0.019,22.559,0.011,22.68,0.008,21.99,0.011,22.107,0.008,21.579,0.08,21.402,0.084,20.739,0.068,20.598,0.072,35000000000.0,25.79,0.6343,-99.0,-9.4389,23.8744,27.0472,21.972,0.0254,0.0133,0.1726,0.0096
131,28.168779,-13.935972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G065468,28.168785,-13.935971,22.3655,22.3525,19.2862,0.7738,0.7509,0.8181,0.83069998,10.3402,14.9128,1246,28.168779,-13.935972,0.8306,0.0,-5.0,24.078,0.016,24.041,0.016,22.939,0.007,22.895,0.007,22.395,0.007,22.349,0.007,22.354,0.114,21.888,0.104,21.62,0.103,21.138,0.093,13000000000.0,26.6814,1.0512,-99.0,-9.3904,27.0431,26.6073,22.3529,0.026,0.0696,0.1872,0.0111
132,28.165367,-13.941583,,,,,,,,,,,,,,,,,,14.0,F1-23,28.1653333333,-13.9416138889,22.45,0.68,0.85,0.39,0.8,0.846,0.8458,0.8461,0.0,G064375,28.165389,-13.941581,22.4998,22.5215,19.4562,0.8294,0.8174,0.8424,0.84600002,10.0495,41.0874,1316,28.165367,-13.941583,0.8456,1.0,8.0,23.707,0.017,23.834,0.013,22.829,0.009,22.937,0.007,22.471,0.012,22.588,0.009,22.114,0.101,21.949,0.107,21.579,0.102,21.362,0.103,15000000000.0,25.1883,0.4531,26.391451,-10.3405,16.8137,25.778,22.5303,0.0178,0.0002,0.0947,0.0138
133,28.188817,-13.943542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,28.188817,-13.943542,0.829,0.0,-5.0,23.828,0.02,23.997,0.016,22.775,0.009,22.912,0.007,22.199,0.009,22.331,0.007,21.867,0.092,21.73,0.098,21.157,0.083,21.02,0.088,27000000000.0,,,,-9.0285,28.2579,26.3842,22.1517,0.0292,0.355,0.0786,0.0115
134,28.195113,-13.947133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,28.195113,-13.947133,0.8334,1.0,-4.0,24.628,0.024,24.578,0.027,23.513,0.011,23.464,0.012,22.906,0.01,22.85,0.011,23.031,0.157,22.414,0.134,22.274,0.139,21.609,0.116,7700000000.0,,,,-8.0849,23.6757,26.938,22.845,0.061,0.0102,0.1453,0.0173
135,28.197421,-13.955022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,28.197421,-13.955022,0.8415,0.0,-1.0,24.033,0.028,24.079,0.024,22.757,0.01,22.816,0.009,22.102,0.01,22.161,0.009,21.863,0.091,21.513,0.089,21.174,0.084,20.825,0.08,18000000000.0,,,,-5.2226,28.1806,26.0544,22.0807,0.8443,0.1803,0.1081,0.0098
136,28.135171,-14.00835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G052073,28.135234,-14.008416,20.7641,20.9694,17.8868,0.7721,0.7564,0.8016,0.82639998,10.8756,2.48106,1514,28.135171,-14.00835,0.8264,0.0,-5.0,,,,,,,,,,,,,,,,,,,,,,26.4267,0.6109,27.863298,-6.5738,25.0382,24.4411,20.7779,0.1879,0.0194,0.0362,0.0049
137,28.21259,-14.005223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530,28.21259,-14.005223,0.8367,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,24.1622,0.2714,25.067885,-7.7352,26.7301,26.6129,22.8966,0.0711,0.115,0.0916,0.0199
138,28.130333,-13.946144,,,,,,,,,,,,,,,,,,25.0,F1-36,28.1303333333,-13.946175,22.63,1.09,1.17,0.61,0.8,0.8281,0.8272,0.8289,1.0,G063460,28.130408,-13.94615,22.7226,22.7425,19.3202,0.7433,0.7401,0.8079,0.82810003,10.3877,1.57446,5004,28.130333,-13.946144,0.8292,1.0,3.0,24.521,0.046,24.562,0.039,23.311,0.018,23.38,0.016,22.741,0.018,22.799,0.016,19.75,0.035,24.178,0.05,23.131,0.084,22.819,0.084,3800000000.0,,,,-6.0503,28.2597,19.8126,22.6044,0.5828,0.2466,0.0012,0.0176
139,28.142258,-13.938281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,28.142258,-13.938281,0.8691,1.0,0.0,24.611,0.038,24.583,0.039,23.866,0.023,23.828,0.023,23.532,0.029,23.49,0.03,23.604,0.23,23.109,0.22,22.933,0.209,22.572,0.218,3600000000.0,24.0481,0.2682,25.316007,99.0,24.4294,25.7085,23.4076,99.0,0.0147,0.1232,0.0241
140,28.143371,-13.938303,,,,,,,,,,,,,,,,,,21.0,F1-31,28.14325,-13.9384166667,22.66,0.51,0.6,0.3,0.84,0.8678,0.8678,0.8679,0.0,G065000,28.143338,-13.938387,22.7157,22.7217,20.4333,0.8666,0.8604,0.8728,0.8678,9.55575,5.40194,5011,28.143371,-13.938303,0.8691,1.0,0.0,24.23,0.028,24.186,0.027,23.699,0.021,23.649,0.02,23.383,0.027,23.332,0.026,23.431,0.196,22.904,0.18,23.142,0.231,22.733,0.232,3400000000.0,24.1404,0.2802,24.971044,99.0,23.1417,27.5398,22.7126,99.0,0.0072,0.3134,0.0162
